RegionID,SizeRank,RegionName,RegionType,StateName,zhvi_mid_all,snapshot_date_zhvi_mid_all,zhvi_mid_all_raw,snapshot_date_zhvi_mid_all_raw,zhvi_mid_sfr,snapshot_date_zhvi_mid_sfr,zhvi_mid_condo,snapshot_date_zhvi_mid_condo,zhvi_bottom_all,snapshot_date_zhvi_bottom_all,zhvi_top_all,snapshot_date_zhvi_top_all,zhvi_mid_1br,snapshot_date_zhvi_mid_1br,zhvi_mid_2br,snapshot_date_zhvi_mid_2br,zhvi_mid_3br,snapshot_date_zhvi_mid_3br,zhvi_mid_4br,snapshot_date_zhvi_mid_4br,zhvi_mid_5br,snapshot_date_zhvi_mid_5br,zori_rent_index,snapshot_date_zori_rent_index,inventory_for_sale,snapshot_date_inventory_for_sale,new_listings,snapshot_date_new_listings,new_pending,snapshot_date_new_pending,sales_count,snapshot_date_sales_count,new_construction_sales_count,snapshot_date_new_construction_sales_count,median_sale_price_now,snapshot_date_median_sale_price_now,median_sale_to_list,snapshot_date_median_sale_to_list,pct_sold_above_list,snapshot_date_pct_sold_above_list,pct_listings_price_cut,snapshot_date_pct_listings_price_cut,median_days_to_close,snapshot_date_median_days_to_close,market_temp_index,snapshot_date_market_temp_index,income_needed_to_buy_20pct_mid,snapshot_date_income_needed_to_buy_20pct_mid,income_needed_to_rent_mid,snapshot_date_income_needed_to_rent_mid,zhvf_base_date,zhvf_growth_1m,zhvf_growth_3m,zhvf_growth_12m
394471,163,"Clarksville, TN",msa,TN,292278.4202252816,2025-10-31,292133.35657692736,2025-10-31,292748.21156108705,2025-10-31,209711.74538595232,2025-10-31,189164.84469492376,2025-10-31,415553.7584129751,2025-10-31,140060.4513772266,2025-10-31,182795.90723134344,2025-10-31,282974.5742275179,2025-10-31,377147.0130482437,2025-10-31,418133.7085079737,2025-10-31,1342.2599906308897,2025-10-31,1798.0,2025-10-31,457.0,2025-10-31,325.0,2025-10-31,,,111.0,2025-09-30,293896.0,2025-10-31,1.0,2025-09-30,0.1508974659381771,2025-09-30,0.0201127555180555,2025-10-31,32.0,2025-09-30,41.0,2025-10-31,74521.80030725809,2025-10-31,53690.39962523559,2025-10-31,2025-10-31,0.0,0.0,2.0
395028,164,"Roanoke, VA",msa,VA,287748.8326031006,2025-10-31,289948.2340254339,2025-10-31,288361.5306883582,2025-10-31,255756.54750748092,2025-10-31,181381.94255924216,2025-10-31,475048.68382760463,2025-10-31,156191.49970181278,2025-10-31,195102.71401976584,2025-10-31,281962.81745720794,2025-10-31,385842.0267336212,2025-10-31,559022.4473815884,2025-10-31,1409.2126929674098,2025-10-31,1276.0,2025-10-31,409.0,2025-10-31,330.0,2025-10-31,,,17.0,2025-09-30,301737.0,2025-10-31,0.9972911023129818,2025-09-30,0.2495386650882629,2025-09-30,0.021504285171549,2025-10-31,33.0,2025-09-30,42.0,2025-10-31,75490.50360285056,2025-10-31,56368.5077186964,2025-10-31,2025-10-31,0.4,0.7,2.8
394579,165,"Evansville, IN",msa,IN,215860.6300573556,2025-10-31,217296.3895439138,2025-10-31,215696.916461792,2025-10-31,222646.7855504696,2025-10-31,121554.03075237204,2025-10-31,354340.6768559177,2025-10-31,80486.75526850372,2025-10-31,128746.21673987576,2025-10-31,229578.6558053916,2025-10-31,333280.59614843706,2025-10-31,445779.0655815473,2025-10-31,1106.5899470899471,2025-10-31,1234.0,2025-10-31,442.0,2025-10-31,325.0,2025-10-31,,,28.0,2025-09-30,215755.0,2025-10-31,0.9954047785692292,2025-09-30,0.2568872795071982,2025-09-30,0.0264002357199592,2025-10-31,30.0,2025-09-30,25.0,2025-10-31,57595.1931522953,2025-10-31,44263.59788359789,2025-10-31,2025-10-31,0.3,0.7,2.3
394747,167,"Kingsport, TN",msa,TN,239434.66798745556,2025-10-31,240064.94963861007,2025-10-31,240999.49006981423,2025-10-31,215735.98223564177,2025-10-31,145507.5453621908,2025-10-31,386886.2820767991,2025-10-31,130636.30990889104,2025-10-31,165979.05232794108,2025-10-31,255561.9201739315,2025-10-31,364065.7598917416,2025-10-31,482936.93553933577,2025-10-31,1213.027972027972,2025-10-31,1326.0,2025-10-31,351.0,2025-10-31,277.0,2025-10-31,,,28.0,2025-09-30,233418.0,2025-10-31,0.9822789883880052,2025-09-30,0.1761122033210494,2025-09-30,0.0289482317593205,2025-10-31,31.0,2025-09-30,34.0,2025-10-31,59892.67757149333,2025-10-31,48521.11888111888,2025-10-31,2025-10-31,0.1,0.5,3.3
394741,168,"Kennewick, WA",msa,WA,435586.18578241655,2025-10-31,437101.9710553803,2025-10-31,437948.4736171818,2025-10-31,319135.90344132885,2025-10-31,337327.44894894894,2025-10-31,619912.1944553675,2025-10-31,252297.63017282853,2025-10-31,294897.0652205064,2025-10-31,400759.6841866372,2025-10-31,503773.2386072517,2025-10-31,591821.5740863009,2025-10-31,1777.9049958576577,2025-10-31,1098.0,2025-10-31,297.0,2025-10-31,207.0,2025-10-31,,,90.0,2025-09-30,419654.0,2025-10-31,1.0,2025-09-30,0.2293618053553085,2025-09-30,0.0207411279879398,2025-10-31,31.0,2025-09-30,39.0,2025-10-31,110913.78901182194,2025-10-31,71116.1998343063,2025-10-31,2025-10-31,0.1,0.0,0.5
395179,169,"Utica, NY",msa,NY,219888.71675175568,2025-10-31,221305.0876042072,2025-10-31,219814.51610513197,2025-10-31,,,144254.46854490731,2025-10-31,343102.5434854981,2025-10-31,139618.27837699678,2025-10-31,181648.14913979016,2025-10-31,221136.875230349,2025-10-31,265520.05373241816,2025-10-31,300700.89886331325,2025-10-31,1472.1391812865495,2025-10-31,791.0,2025-10-31,246.0,2025-10-31,185.0,2025-10-31,,,,,243223.0,2025-10-31,0.9980202146504116,2025-09-30,0.4172753821876629,2025-09-30,0.0474924511949284,2025-10-31,62.0,2025-09-30,38.0,2025-10-31,58292.60312183098,2025-10-31,58885.567251462,2025-10-31,2025-10-31,0.4,0.6,3.3
394660,170,"Hagerstown, MD",msa,MD,314910.6301723733,2025-10-31,316574.0597880548,2025-10-31,316097.5955025948,2025-10-31,217850.55744576632,2025-10-31,227624.477131064,2025-10-31,444159.7097913643,2025-10-31,180238.41561933456,2025-10-31,237478.851033119,2025-10-31,305153.31423667417,2025-10-31,401487.0702803898,2025-10-31,473897.0607420576,2025-10-31,1573.892034456059,2025-10-31,1065.0,2025-10-31,388.0,2025-10-31,305.0,2025-10-31,,,70.0,2025-09-30,313883.0,2025-10-31,1.0,2025-09-30,0.2372990960448383,2025-09-30,0.0268136937869877,2025-10-31,31.0,2025-09-30,52.0,2025-10-31,78464.05381469331,2025-10-31,62955.68137824236,2025-10-31,2025-10-31,0.2,0.5,2.3
394543,171,"Duluth, MN",msa,MN,251461.93514507296,2025-10-31,254189.82050650532,2025-10-31,250860.7879757382,2025-10-31,296017.68430057814,2025-10-31,144283.1393862106,2025-10-31,411305.2463152365,2025-10-31,167727.27971926032,2025-10-31,216873.80811401704,2025-10-31,270985.5696061256,2025-10-31,345526.8911148202,2025-10-31,416460.7234302706,2025-10-31,1353.008313466593,2025-10-31,1171.0,2025-10-31,376.0,2025-10-31,300.0,2025-10-31,,,,,244399.0,2025-10-31,0.9992103185048696,2025-09-30,0.3797480081526774,2025-09-30,0.0392451476165153,2025-10-31,33.0,2025-09-30,48.0,2025-10-31,66194.90600449112,2025-10-31,54120.33253866374,2025-10-31,2025-10-31,0.5,0.9,2.4
394937,172,"Olympia, WA",msa,WA,521655.1909855173,2025-10-31,525088.5793811921,2025-10-31,524582.8658726672,2025-10-31,341384.73139536794,2025-10-31,421642.0182580672,2025-10-31,695864.9486121926,2025-10-31,399147.4994113832,2025-10-31,432042.7948549087,2025-10-31,506621.60738445056,2025-10-31,589043.2695639225,2025-10-31,646760.3584954304,2025-10-31,2065.607756502566,2025-10-31,1035.0,2025-10-31,292.0,2025-10-31,257.0,2025-10-31,,,42.0,2025-09-30,498280.0,2025-10-31,1.0,2025-09-30,0.3171575922858716,2025-09-30,0.0219387296211309,2025-10-31,29.0,2025-09-30,46.0,2025-10-31,133309.76178362913,2025-10-31,82624.31026010265,2025-10-31,2025-10-31,0.2,-0.1,0.6
394803,173,"Longview, TX",msa,TX,211922.4496792417,2025-10-31,212151.37047273957,2025-10-31,212086.5566555811,2025-10-31,,,113110.32806475762,2025-10-31,358510.482582512,2025-10-31,119671.4090785529,2025-10-31,148529.5187327054,2025-10-31,235848.85750323112,2025-10-31,353921.15153934195,2025-10-31,456918.2952755145,2025-10-31,1284.5431524547805,2025-10-31,1510.0,2025-10-31,270.0,2025-10-31,130.0,2025-10-31,,,21.0,2025-09-30,249457.0,2025-10-31,0.9765590789974932,2025-09-30,0.1472687463689121,2025-09-30,0.0261763054322374,2025-10-31,26.0,2025-09-30,19.0,2025-10-31,58843.7743610116,2025-10-31,51381.726098191226,2025-10-31,2025-10-31,0.0,0.0,-0.1
395229,174,"Wilmington, NC",msa,NC,436621.8273131135,2025-10-31,437598.25694351,2025-10-31,441502.27507287945,2025-10-31,378491.6328362429,2025-10-31,293107.88434882,2025-10-31,761815.1086853709,2025-10-31,321614.750874506,2025-10-31,294428.2364807221,2025-10-31,400949.6214679894,2025-10-31,611346.2796471574,2025-10-31,881795.3655471294,2025-10-31,1745.8528736764763,2025-10-31,1783.0,2025-10-31,455.0,2025-10-31,350.0,2025-10-31,,,127.0,2025-09-30,446212.0,2025-10-31,0.9802582268246636,2025-09-30,0.1256209028682507,2025-09-30,0.022953529729205,2025-10-31,32.0,2025-09-30,43.0,2025-10-31,108434.52596851323,2025-10-31,69834.11494705906,2025-10-31,2025-10-31,0.0,-0.1,2.4
395061,175,"San Luis Obispo, CA",msa,CA,892045.8971066311,2025-10-31,897213.0112157138,2025-10-31,917847.996658499,2025-10-31,613230.3854330817,2025-10-31,645605.8831273344,2025-10-31,1339972.62587998,2025-10-31,568938.3218090135,2025-10-31,708936.2984122843,2025-10-31,890052.381383296,2025-10-31,1133615.1117944997,2025-10-31,1504406.9864139247,2025-10-31,2697.270571569352,2025-10-31,908.0,2025-10-31,243.0,2025-10-31,216.0,2025-10-31,,,,,874941.0,2025-10-31,0.990426985897777,2025-09-30,0.2748720311220311,2025-09-30,0.0297078997682803,2025-10-31,29.0,2025-09-30,51.0,2025-10-31,217168.39339218463,2025-10-31,107890.82286277408,2025-10-31,2025-10-31,0.2,0.1,1.4
753875,176,"Crestview, FL",msa,FL,433262.2248262534,2025-10-31,433210.0026692432,2025-10-31,401380.4794653083,2025-10-31,564070.3036989316,2025-10-31,257815.67338608476,2025-10-31,1010846.755714618,2025-10-31,324761.49599735445,2025-10-31,362077.6248545703,2025-10-31,376516.7960843608,2025-10-31,561047.5872731525,2025-10-31,1504437.48624215,2025-10-31,1985.721366995074,2025-10-31,5111.0,2025-10-31,712.0,2025-10-31,510.0,2025-10-31,,,175.0,2025-09-30,476885.0,2025-10-31,0.969237565318874,2025-09-30,0.0801640116652228,2025-09-30,0.0225115405483799,2025-10-31,31.0,2025-09-30,39.0,2025-10-31,114826.70397356128,2025-10-31,79428.85467980296,2025-10-31,2025-10-31,-0.2,-0.7,0.0
394851,177,"Merced, CA",msa,CA,414374.6413444639,2025-10-31,415193.6367058275,2025-10-31,415055.892446396,2025-10-31,270001.14953436266,2025-10-31,334742.3669040753,2025-10-31,543412.2969676576,2025-10-31,250616.2213616761,2025-10-31,300263.1783573589,2025-10-31,389048.9334149521,2025-10-31,459893.6814873651,2025-10-31,546103.9877548387,2025-10-31,2009.3495495495497,2025-10-31,617.0,2025-10-31,173.0,2025-10-31,130.0,2025-10-31,,,60.0,2025-09-30,415905.0,2025-10-31,0.9988372093023256,2025-09-30,0.3450543715266239,2025-09-30,0.0266721652723773,2025-10-31,26.0,2025-09-30,50.0,2025-10-31,102834.43361104908,2025-10-31,80373.98198198198,2025-10-31,2025-10-31,-0.1,-0.5,0.2
395197,178,"Waco, TX",msa,TX,246750.5247364491,2025-10-31,247278.76441091,2025-10-31,248031.49644768075,2025-10-31,182920.479334999,2025-10-31,137575.18736476623,2025-10-31,423357.8981115361,2025-10-31,110276.63570497604,2025-10-31,134984.38717275017,2025-10-31,241651.93350323415,2025-10-31,395746.9505881338,2025-10-31,535481.093550647,2025-10-31,1492.0236652236654,2025-10-31,1701.0,2025-10-31,315.0,2025-10-31,226.0,2025-10-31,,,38.0,2025-09-30,253091.0,2025-10-31,0.9774509575305332,2025-09-30,0.151652697184612,2025-09-30,0.0287349421689021,2025-10-31,29.0,2025-09-30,34.0,2025-10-31,70315.48449782621,2025-10-31,59680.946608946615,2025-10-31,2025-10-31,0.0,-0.2,0.8
394447,179,"Cedar Rapids, IA",msa,IA,232667.7027744508,2025-10-31,233706.8598344147,2025-10-31,244509.1449694968,2025-10-31,155587.67345482667,2025-10-31,144136.1604939052,2025-10-31,400533.7091579704,2025-10-31,91849.37105672584,2025-10-31,159054.18440339723,2025-10-31,227221.3412786353,2025-10-31,316403.72378103744,2025-10-31,423303.9111875645,2025-10-31,1050.968433048433,2025-10-31,1133.0,2025-10-31,366.0,2025-10-31,276.0,2025-10-31,,,20.0,2025-09-30,229931.0,2025-10-31,0.9903618999339526,2025-09-30,0.186153316238662,2025-09-30,0.0268352968352968,2025-10-31,32.0,2025-09-30,46.0,2025-10-31,66697.94569862359,2025-10-31,42038.737321937326,2025-10-31,2025-10-31,0.2,0.3,0.8
394348,180,"Atlantic City, NJ",msa,NJ,372784.409941322,2025-10-31,374925.1463521848,2025-10-31,402547.7045665919,2025-10-31,234068.2399901394,2025-10-31,231580.3118935293,2025-10-31,663654.3517231242,2025-10-31,202198.3074741147,2025-10-31,272854.48532708414,2025-10-31,381471.4423470325,2025-10-31,516549.7266469812,2025-10-31,1084960.980992063,2025-10-31,1975.5301226551228,2025-10-31,1479.0,2025-10-31,385.0,2025-10-31,306.0,2025-10-31,,,37.0,2025-09-30,390436.0,2025-10-31,0.9923687715312928,2025-09-30,0.2948064846853774,2025-09-30,0.0357200926924037,2025-10-31,32.0,2025-09-30,42.0,2025-10-31,105642.78978628293,2025-10-31,79021.20490620492,2025-10-31,2025-10-31,0.3,1.1,5.3
394412,181,"Bremerton, WA",msa,WA,570591.7740145405,2025-10-31,574547.3151681892,2025-10-31,575249.5587431383,2025-10-31,387159.1862243096,2025-10-31,429332.0106842445,2025-10-31,890941.6951594519,2025-10-31,406888.7493571632,2025-10-31,465535.2439823656,2025-10-31,558234.8618812019,2025-10-31,651287.3234051919,2025-10-31,694585.0670260465,2025-10-31,2050.0964129244253,2025-10-31,861.0,2025-10-31,264.0,2025-10-31,259.0,2025-10-31,,,50.0,2025-09-30,583854.0,2025-10-31,1.0,2025-09-30,0.299266703121774,2025-09-30,0.0258955862938151,2025-10-31,29.0,2025-09-30,48.0,2025-10-31,142504.77176921602,2025-10-31,82003.85651697702,2025-10-31,2025-10-31,0.2,0.1,-0.2
395103,182,"Sioux Falls, SD",msa,SD,332280.8167138013,2025-10-31,333181.6486939236,2025-10-31,335403.8375389748,2025-10-31,218169.8911437378,2025-10-31,236307.2031600422,2025-10-31,520174.6381395417,2025-10-31,155459.42412590978,2025-10-31,246791.6388183711,2025-10-31,304396.18865022616,2025-10-31,373289.5392434553,2025-10-31,542261.0710533868,2025-10-31,1266.9336957417015,2025-10-31,1215.0,2025-10-31,343.0,2025-10-31,25.0,2025-10-31,,,50.0,2025-09-30,323853.0,2025-10-31,,,,,0.0251942668249161,2025-10-31,,,42.0,2025-10-31,91013.7745331813,2025-10-31,50677.34782966807,2025-10-31,2025-10-31,0.1,0.3,1.5
395065,183,"Santa Cruz, CA",msa,CA,1120353.8799311288,2025-10-31,1130322.3280235266,2025-10-31,1163585.0943214071,2025-10-31,711106.1574625388,2025-10-31,743839.058681769,2025-10-31,1668049.6374894625,2025-10-31,654691.9314352027,2025-10-31,867435.504592544,2025-10-31,1215667.2614195482,2025-10-31,1519226.9793572223,2025-10-31,1819021.3396750784,2025-10-31,3386.725588145948,2025-10-31,717.0,2025-10-31,161.0,2025-10-31,156.0,2025-10-31,,,8.0,2025-09-30,1042671.0,2025-10-31,0.9877404904555078,2025-09-30,0.2952290334988825,2025-09-30,0.0378530544311191,2025-10-31,24.0,2025-09-30,41.0,2025-10-31,271636.7247477897,2025-10-31,135469.02352583793,2025-10-31,2025-10-31,0.5,0.4,0.7
394572,184,"Erie, PA",msa,PA,211376.00673964867,2025-10-31,212123.3032812207,2025-10-31,209776.95936892612,2025-10-31,267545.19508257124,2025-10-31,126682.06057864008,2025-10-31,347496.71351195016,2025-10-31,124623.7924017792,2025-10-31,162788.60355453007,2025-10-31,208215.33557611005,2025-10-31,281460.4076937561,2025-10-31,312977.14440426853,2025-10-31,1070.8490338164254,2025-10-31,549.0,2025-10-31,238.0,2025-10-31,209.0,2025-10-31,,,,,199981.0,2025-10-31,1.0004994990721547,2025-09-30,0.4596496140687742,2025-09-30,0.0406144669840274,2025-10-31,35.0,2025-09-30,53.0,2025-10-31,57900.3612000661,2025-10-31,42833.96135265702,2025-10-31,2025-10-31,0.2,0.5,3.1
394924,185,"Norwich, CT",msa,CT,400981.2886735301,2025-10-31,403982.6794482237,2025-10-31,412512.8698914657,2025-10-31,264039.0176386686,2025-10-31,289460.7662628518,2025-10-31,620842.2823957391,2025-10-31,215899.1605584864,2025-10-31,307804.6240987038,2025-10-31,399827.22611280414,2025-10-31,514715.7317196336,2025-10-31,619253.0064018619,2025-10-31,1859.693488154977,2025-10-31,687.0,2025-10-31,293.0,2025-10-31,266.0,2025-10-31,,,11.0,2025-09-30,391681.0,2025-10-31,1.0067673707954887,2025-09-30,0.5420482079360583,2025-09-30,0.0387097603378001,2025-10-31,36.0,2025-09-30,62.0,2025-10-31,110688.0922362588,2025-10-31,74387.73952619909,2025-10-31,2025-10-31,0.3,0.5,3.8
394323,186,"Amarillo, TX",msa,TX,209769.4273582664,2025-10-31,210769.4224900209,2025-10-31,209928.0471325103,2025-10-31,174945.553648507,2025-10-31,119399.68727890408,2025-10-31,354019.31182135857,2025-10-31,80926.7471493907,2025-10-31,110724.82122449444,2025-10-31,214938.06013131744,2025-10-31,353628.9462252573,2025-10-31,490965.02275301656,2025-10-31,1291.5485485485483,2025-10-31,1275.0,2025-10-31,295.0,2025-10-31,245.0,2025-10-31,,,39.0,2025-09-30,245417.0,2025-10-31,0.9870109759081932,2025-09-30,0.1559445154008376,2025-09-30,0.0246186473814567,2025-10-31,29.0,2025-09-30,45.0,2025-10-31,63177.61620456792,2025-10-31,51661.94194194194,2025-10-31,2025-10-31,0.2,0.2,1.2
394772,187,"Laredo, TX",msa,TX,210760.2450218509,2025-10-31,211898.70486907737,2025-10-31,212314.8003058816,2025-10-31,169343.01955606052,2025-10-31,134082.66607169932,2025-10-31,325951.07346409286,2025-10-31,,,150648.0933841743,2025-10-31,234319.30345676665,2025-10-31,308579.2272155524,2025-10-31,,,1334.2298534798535,2025-10-31,716.0,2025-10-31,147.0,2025-10-31,70.0,2025-10-31,,,15.0,2025-09-30,,,0.9815715882066596,2025-09-30,0.1264422475594639,2025-09-30,0.0244642947712783,2025-10-31,22.0,2025-09-30,37.0,2025-10-31,54569.15916925736,2025-10-31,53369.194139194144,2025-10-31,2025-10-31,0.1,-0.4,-1.5
395171,188,"Tuscaloosa, AL",msa,AL,215965.4899244669,2025-10-31,216264.7043879453,2025-10-31,214952.72020052685,2025-10-31,236294.3955591301,2025-10-31,110552.49597058026,2025-10-31,361520.8363684914,2025-10-31,164650.6022353878,2025-10-31,187005.39234702772,2025-10-31,242516.36954193615,2025-10-31,346972.89704922755,2025-10-31,498494.4057295577,2025-10-31,1660.4621806039488,2025-10-31,960.0,2025-10-31,261.0,2025-10-31,169.0,2025-10-31,,,59.0,2025-09-30,219923.0,2025-10-31,0.9898214686259778,2025-09-30,0.1708128528641349,2025-09-30,0.0280032482793937,2025-10-31,30.0,2025-09-30,41.0,2025-10-31,54474.21851803314,2025-10-31,66418.48722415796,2025-10-31,2025-10-31,-0.1,-0.5,-0.7
394483,189,"College Station, TX",msa,TX,302917.7710971055,2025-10-31,303693.13409772527,2025-10-31,308895.7966693323,2025-10-31,205358.54766712384,2025-10-31,197644.4290248892,2025-10-31,528361.0360763046,2025-10-31,144758.22693814468,2025-10-31,185099.5779053322,2025-10-31,283178.1504717194,2025-10-31,391237.0469572591,2025-10-31,559946.0130360959,2025-10-31,1865.0890221110567,2025-10-31,1335.0,2025-10-31,243.0,2025-10-31,185.0,2025-10-31,,,55.0,2025-09-30,318197.0,2025-10-31,0.979076673682203,2025-09-30,0.0978018206789097,2025-09-30,0.024031458483461,2025-10-31,29.0,2025-09-30,46.0,2025-10-31,86840.59879786924,2025-10-31,74603.56088444227,2025-10-31,2025-10-31,0.0,-0.4,-0.3
394732,190,"Kalamazoo, MI",msa,MI,265363.6526807114,2025-10-31,267604.9505255833,2025-10-31,264132.8499942885,2025-10-31,281254.87846450746,2025-10-31,167064.1069619578,2025-10-31,418954.2114481306,2025-10-31,130841.8708589985,2025-10-31,181350.48538055865,2025-10-31,252104.46141206488,2025-10-31,341703.793847048,2025-10-31,473897.77974647336,2025-10-31,1261.6047157479345,2025-10-31,753.0,2025-10-31,287.0,2025-10-31,250.0,2025-10-31,,,21.0,2025-09-30,250292.0,2025-10-31,0.9970492231361796,2025-09-30,0.2968701007065652,2025-09-30,0.0309304875587248,2025-10-31,32.0,2025-09-30,47.0,2025-10-31,73116.28829357364,2025-10-31,50464.18862991737,2025-10-31,2025-10-31,0.4,0.5,1.4
394811,191,"Lynchburg, VA",msa,VA,277303.6622879484,2025-10-31,279056.94922176923,2025-10-31,277723.80408396,2025-10-31,242616.9355368747,2025-10-31,166315.81686219302,2025-10-31,445758.183414586,2025-10-31,166474.39463472812,2025-10-31,195830.1501409676,2025-10-31,285349.91687147826,2025-10-31,387715.1869307998,2025-10-31,521790.2528328467,2025-10-31,1316.5201940729085,2025-10-31,1079.0,2025-10-31,306.0,2025-10-31,240.0,2025-10-31,,,40.0,2025-09-30,276944.0,2025-10-31,0.9951981811526128,2025-09-30,0.2791542158570972,2025-09-30,0.0250352347528599,2025-10-31,32.0,2025-09-30,38.0,2025-10-31,68613.14343687614,2025-10-31,52660.80776291634,2025-10-31,2025-10-31,0.3,0.6,2.4
394455,192,"Charleston, WV",msa,WV,145514.31742821375,2025-10-31,145112.01112635402,2025-10-31,145683.45442436074,2025-10-31,133486.9452327647,2025-10-31,78131.6339907761,2025-10-31,251269.14599567495,2025-10-31,82141.17112451901,2025-10-31,98250.97909195308,2025-10-31,159781.67746179568,2025-10-31,237220.1405865946,2025-10-31,337168.7535166593,2025-10-31,1115.2324074074074,2025-10-31,675.0,2025-10-31,195.0,2025-10-31,162.0,2025-10-31,,,,,152956.0,2025-10-31,0.9852173548030472,2025-09-30,0.2539045364752155,2025-09-30,0.0470521342015071,2025-10-31,38.0,2025-09-30,20.0,2025-10-31,38263.10271166397,2025-10-31,44609.2962962963,2025-10-31,2025-10-31,-0.2,-0.2,0.8
395240,193,"Yakima, WA",msa,WA,345621.7740633256,2025-10-31,347163.2701967058,2025-10-31,347652.6796778708,2025-10-31,281658.6875426658,2025-10-31,245551.6907784072,2025-10-31,503764.2320405839,2025-10-31,190491.37281691647,2025-10-31,253918.30841423012,2025-10-31,365322.2067787407,2025-10-31,435579.7468879149,2025-10-31,494279.5466784807,2025-10-31,1385.6133333333337,2025-10-31,591.0,2025-10-31,171.0,2025-10-31,135.0,2025-10-31,,,26.0,2025-09-30,374104.0,2025-10-31,1.0,2025-09-30,0.259106055531592,2025-09-30,0.029290177528235,2025-10-31,29.0,2025-09-30,51.0,2025-10-31,88685.8960659491,2025-10-31,55424.53333333334,2025-10-31,2025-10-31,0.1,0.2,0.4
394585,194,"Fargo, ND",msa,ND,317537.12717018847,2025-10-31,320374.0472034654,2025-10-31,322709.79251872585,2025-10-31,187339.59458305137,2025-10-31,222426.28214707013,2025-10-31,479034.02715473785,2025-10-31,,,211880.81391903732,2025-10-31,286798.65158992936,2025-10-31,360724.17264193273,2025-10-31,509497.70044569205,2025-10-31,1160.124845721654,2025-10-31,984.0,2025-10-31,276.0,2025-10-31,206.0,2025-10-31,,,23.0,2025-09-30,320255.0,2025-10-31,0.9983414463520563,2025-09-30,0.2355073992903675,2025-09-30,0.0196457645415651,2025-10-31,30.0,2025-09-30,38.0,2025-10-31,86962.78240871409,2025-10-31,46404.993828866165,2025-10-31,2025-10-31,0.4,0.5,0.0
394387,195,"Binghamton, NY",msa,NY,188423.67763032028,2025-10-31,189374.31536034783,2025-10-31,188573.7548970912,2025-10-31,,,128965.37612857332,2025-10-31,285208.93918759,2025-10-31,105644.31558768096,2025-10-31,144340.27495401874,2025-10-31,186623.6293046715,2025-10-31,244877.47258653064,2025-10-31,259080.38721824676,2025-10-31,1747.9788761174968,2025-10-31,526.0,2025-10-31,192.0,2025-10-31,180.0,2025-10-31,,,,,197688.0,2025-10-31,1.0,2025-09-30,0.4787985967333794,2025-09-30,0.0417049591738174,2025-10-31,55.0,2025-09-30,58.0,2025-10-31,52344.39693791052,2025-10-31,69919.15504469987,2025-10-31,2025-10-31,0.2,0.3,2.7
394609,196,"Fort Smith, AR",msa,AR,194963.92807691757,2025-10-31,196124.0232334456,2025-10-31,195007.8193507587,2025-10-31,201333.62663613,2025-10-31,112357.48296350749,2025-10-31,323073.7498992491,2025-10-31,100547.07864894466,2025-10-31,123539.40862963484,2025-10-31,202666.2678246038,2025-10-31,314346.5722286738,2025-10-31,420064.3373201508,2025-10-31,1036.9065656565656,2025-10-31,1252.0,2025-10-31,275.0,2025-10-31,167.0,2025-10-31,,,20.0,2025-09-30,209210.0,2025-10-31,0.9836044798853536,2025-09-30,0.1843107380077475,2025-09-30,0.0320004888839491,2025-10-31,29.0,2025-09-30,34.0,2025-10-31,51201.907111375855,2025-10-31,41476.26262626263,2025-10-31,2025-10-31,0.3,0.5,1.4
394334,197,"Appleton, WI",msa,WI,330776.2181516649,2025-10-31,333702.0602331589,2025-10-31,332870.1739505556,2025-10-31,293239.4225213279,2025-10-31,236341.359146703,2025-10-31,474633.84064963553,2025-10-31,162743.15887721168,2025-10-31,224071.147662582,2025-10-31,297466.10888960026,2025-10-31,371504.1590595396,2025-10-31,448277.11134047696,2025-10-31,1268.9239672364672,2025-10-31,750.0,2025-10-31,234.0,2025-10-31,39.0,2025-10-31,,,46.0,2025-09-30,296627.0,2025-10-31,1.0086881783349109,2025-09-30,0.5935616067195015,2025-09-30,0.0265317406243767,2025-10-31,8.0,2025-09-30,35.0,2025-10-31,87986.61718208632,2025-10-31,50756.95868945869,2025-10-31,2025-10-31,0.5,1.2,3.7
395161,199,"Topeka, KS",msa,KS,208788.4826323868,2025-10-31,209115.78623551512,2025-10-31,210397.26445083448,2025-10-31,97407.04786785984,2025-10-31,108647.97876319036,2025-10-31,359736.765462018,2025-10-31,74783.64459697086,2025-10-31,120999.97837103604,2025-10-31,217101.1599381576,2025-10-31,302536.4284816581,2025-10-31,399056.24388011993,2025-10-31,1214.720390720391,2025-10-31,651.0,2025-10-31,269.0,2025-10-31,213.0,2025-10-31,,,7.0,2025-09-30,203936.0,2025-10-31,0.9987007362494588,2025-09-30,0.2687655911340121,2025-09-30,0.0358089108990041,2025-10-31,30.0,2025-09-30,40.0,2025-10-31,59292.58900788557,2025-10-31,48588.81562881564,2025-10-31,2025-10-31,0.1,0.3,2.4
